NO_OF_FRAMES	3150
NO_OF_CAMERAS	8
NO_OF_MARKERS	27
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-04-29, 17:31:02	20552.52427954
DATA_INCLUDED	3D
MARKER_NAMES	Head-FL	Head-FR	Head-B	Shoulder-L	Shoulder-R	Breastbone	Back	Hip-FL	Hip-FR	Hip-BL	Hip-BR	Elbow-L	Elbow-R	Radius-L	Ulna-L	Radius-R	Ulna-R	Knee-L	Knee-R	Ankle-L	Ankle-R	Toe-L	Toe-R	Baston-L-PU	Baston-L-TIP	Baston-R-PU	Baston-R-TIP
-249.693	-233.065	1611.594	-87.517	-249.619	1593.071	-193.660	-414.905	1606.534	-352.577	-404.507	1455.330	-37.595	-266.826	1373.403	-240.239	-254.683	1248.783	-159.676	-527.116	1314.035	-398.678	-437.349	991.277	-50.673	-353.994	949.450	-237.347	-590.547	1020.875	-146.473	-566.662	1013.676	-519.267	-218.980	1302.799	-147.777	-74.118	1177.030	-470.958	-114.856	1480.616	-454.242	-169.860	1504.390	-383.156	-70.778	1276.259	-367.705	-19.353	1278.991	-458.292	-461.065	458.172	54.199	-466.271	470.780	-503.721	-528.599	9.437	155.459	-571.980	6.145	-519.358	-317.998	5.174	165.101	-378.592	9.006	-355.929	-20.017	1562.987	-657.010	-554.125	1623.127	-419.429	36.800	1278.941	-741.645	-404.933	1500.558
-248.817	-230.948	1610.693	-86.630	-247.489	1592.462	-192.799	-412.776	1606.291	-352.228	-402.056	1454.799	-36.587	-265.637	1372.790	-239.202	-253.075	1248.165	-159.133	-525.983	1314.356	-398.117	-436.320	991.179	-49.578	-354.354	949.126	-237.309	-590.157	1021.054	-146.479	-566.368	1013.775	-518.082	-216.701	1300.889	-147.138	-73.639	1176.288	-469.702	-110.783	1477.556	-453.773	-165.546	1502.033	-381.727	-68.613	1277.033	-366.507	-17.550	1278.777	-458.142	-459.984	458.152	55.092	-465.664	470.657	-503.714	-528.493	9.536	155.500	-572.024	6.120	-519.332	-317.932	5.182	165.086	-378.612	9.058	-353.793	-16.592	1558.481	-663.731	-544.434	1628.479	-418.452	39.460	1279.900	-740.983	-404.378	1496.389
-247.790	-228.936	1610.195	-85.581	-245.632	1592.020	-191.827	-410.796	1605.954	-351.932	-399.567	1454.392	-35.493	-264.656	1372.261	-237.930	-251.457	1247.597	-158.795	-524.744	1314.652	-397.530	-435.329	991.094	-48.414	-354.853	949.014	-237.330	-589.609	1021.135	-146.508	-566.234	1014.060	-516.419	-214.433	1298.531	-146.515	-73.206	1175.819	-468.552	-106.454	1474.072	-453.110	-161.000	1499.163	-381.180	-66.241	1276.697	-365.617	-15.567	1278.191	-457.890	-459.125	458.103	55.926	-464.975	470.399	-503.574	-528.477	9.574	155.637	-572.026	5.952	-519.391	-317.906	5.218	165.054	-378.551	9.014	-351.590	-13.016	1554.023	-670.111	-534.586	1632.374	-417.024	42.099	1280.702	-741.342	-403.111	1491.706
-246.483	-227.055	1610.051	-84.321	-243.962	1591.784	-190.831	-409.009	1605.837	-351.521	-397.118	1454.042	-34.231	-263.979	1371.788	-236.502	-249.961	1247.217	-158.340	-523.652	1315.112	-396.977	-434.237	991.024	-47.074	-355.749	949.048	-237.304	-588.985	1021.191	-146.461	-566.123	1014.769	-514.322	-212.133	1295.689	-145.980	-72.837	1175.671	-467.397	-101.740	1470.065	-456.883	-158.775	1497.365	-380.767	-63.591	1275.657	-364.734	-13.322	1277.243	-457.513	-458.722	458.084	56.854	-464.252	470.488	-503.291	-528.372	9.653	155.668	-571.962	6.012	-519.381	-317.908	5.151	165.048	-378.503	8.980	-349.631	-8.610	1549.600	-675.719	-524.435	1634.448	-415.391	45.075	1280.727	-742.353	-400.597	1486.669
-245.041	-225.377	1610.035	-82.934	-242.628	1591.707	-189.742	-407.492	1605.882	-351.062	-394.705	1453.749	-32.855	-263.313	1371.279	-234.730	-248.634	1246.851	-157.821	-522.600	1315.747	-396.560	-433.075	990.928	-45.866	-356.899	949.195	-237.353	-588.501	1021.531	-146.416	-566.076	1015.720	-511.798	-209.849	1292.708	-145.388	-72.781	1175.615	-466.260	-96.338	1465.260	-455.951	-152.695	1493.943	-380.620	-60.187	1273.538	-364.111	-10.130	1275.107	-457.000	-458.486	458.223	57.643	-463.205	470.901	-502.940	-528.403	9.728	155.515	-571.767	6.324	-519.477	-317.968	5.217	164.969	-378.434	9.012	-348.215	-2.259	1544.698	-679.736	-513.780	1634.321	-413.993	48.899	1278.954	-743.229	-396.498	1481.618
-243.424	-223.958	1610.057	-81.372	-241.589	1591.634	-188.619	-406.210	1606.151	-350.398	-392.434	1453.272	-31.455	-262.941	1371.043	-232.867	-247.766	1246.224	-157.439	-521.917	1316.576	-396.054	-431.688	990.911	-44.693	-358.464	949.544	-237.614	-588.119	1022.281	-146.570	-566.200	1017.107	-509.025	-207.293	1289.937	-144.510	-72.751	1175.685	-464.831	-88.812	1459.572	-450.780	-141.313	1489.318	-380.606	-55.592	1270.477	-363.203	-5.996	1271.646	-456.413	-458.187	458.270	58.487	-462.020	471.246	-502.628	-528.377	9.877	155.427	-571.467	6.480	-519.458	-318.068	5.192	164.930	-378.290	8.946	-348.185	7.932	1539.011	-681.003	-502.098	1632.067	-413.448	54.625	1274.118	-743.156	-390.121	1477.367
-241.728	-222.913	1609.929	-79.748	-240.986	1591.583	-187.318	-405.342	1606.399	-349.575	-390.582	1452.696	-30.274	-263.005	1371.136	-230.738	-246.816	1245.850	-156.752	-521.627	1317.208	-395.411	-430.200	991.078	-43.445	-360.260	949.898	-238.023	-587.743	1023.138	-146.826	-566.810	1018.292	-505.651	-204.365	1287.659	-143.306	-72.795	1176.061	-463.009	-78.076	1452.693	-448.675	-128.986	1485.130	-380.877	-49.580	1265.764	-362.703	-0.149	1265.973	-455.973	-457.764	458.366	59.388	-460.922	471.548	-502.421	-528.341	10.148	155.242	-571.068	6.516	-519.512	-318.113	5.196	164.915	-378.192	9.000	-349.206	23.810	1532.451	-678.584	-488.210	1627.718	-413.749	62.113	1265.300	-742.669	-380.619	1474.558
-239.940	-222.364	1609.633	-77.962	-240.894	1591.657	-186.041	-404.930	1606.668	-348.559	-388.958	1452.283	-29.258	-263.593	1371.478	-228.404	-246.276	1245.686	-156.060	-521.754	1317.597	-394.823	-428.471	991.511	-42.036	-362.299	950.175	-238.690	-587.523	1023.759	-147.158	-567.712	1018.877	-501.355	-200.803	1285.613	-141.729	-73.094	1176.476	-460.502	-64.832	1443.669	-444.646	-112.189	1478.804	-380.975	-42.145	1258.591	-361.855	7.040	1258.018	-455.479	-457.155	458.391	60.501	-460.012	471.889	-502.140	-528.268	10.380	155.461	-570.847	6.440	-519.525	-318.115	5.173	164.850	-378.099	8.981	-350.487	46.003	1524.223	-672.331	-470.318	1621.354	-413.981	71.266	1252.346	-742.182	-366.317	1473.339
-238.072	-222.416	1609.363	-76.151	-241.296	1591.821	-184.566	-405.098	1606.741	-347.429	-387.467	1451.945	-28.729	-264.450	1372.055	-225.863	-246.127	1245.461	-155.345	-522.132	1318.022	-394.021	-426.718	992.012	-40.662	-364.500	950.515	-239.522	-587.418	1024.255	-147.766	-568.878	1018.866	-496.217	-197.200	1283.391	-139.841	-73.720	1176.219	-457.641	-48.351	1432.089	-442.221	-92.943	1471.200	-381.374	-34.610	1248.643	-360.700	14.789	1247.096	-454.962	-456.533	458.511	61.462	-459.617	471.748	-501.742	-528.207	10.543	155.846	-570.758	6.363	-519.584	-318.094	5.231	164.853	-377.993	9.018	-348.855	73.235	1512.961	-664.229	-447.418	1615.596	-412.854	81.132	1236.091	-743.944	-346.903	1470.686
-236.131	-223.013	1609.176	-74.165	-241.946	1591.918	-182.952	-405.847	1606.675	-346.133	-385.695	1451.669	-27.806	-265.447	1372.181	-223.011	-245.785	1245.412	-154.688	-522.708	1318.413	-393.275	-425.135	992.441	-39.612	-366.936	950.706	-240.438	-587.428	1024.406	-148.470	-570.129	1018.994	-489.855	-192.954	1281.011	-137.474	-75.094	1174.436	-453.668	-30.345	1417.710	-437.987	-71.073	1461.168	-379.277	-25.576	1238.071	-357.569	22.750	1234.155	-454.430	-456.019	458.810	62.301	-460.053	471.518	-501.382	-528.105	10.657	156.379	-570.975	6.248	-519.553	-318.119	5.197	164.804	-377.968	8.965	-346.043	102.285	1495.770	-655.938	-418.124	1614.624	-409.288	91.114	1216.833	-748.380	-320.924	1468.250
-233.992	-224.130	1609.175	-71.621	-242.835	1591.825	-181.232	-407.142	1606.536	-344.757	-383.578	1451.441	-26.059	-266.408	1371.651	-219.720	-244.899	1245.210	-154.298	-523.318	1318.728	-392.476	-424.141	993.072	-38.416	-369.484	950.828	-241.328	-587.688	1024.520	-149.255	-571.313	1019.249	-482.503	-187.568	1279.460	-134.626	-77.289	1170.387	-448.651	-11.720	1400.818	-431.137	-47.713	1448.019	-375.178	-17.192	1225.748	-352.482	30.337	1219.113	-453.807	-455.639	459.154	62.755	-461.162	471.425	-501.077	-527.982	10.755	156.600	-571.283	6.055	-519.583	-318.147	5.176	164.847	-377.946	8.896	-340.272	130.302	1468.619	-650.077	-380.601	1623.461	-402.578	100.235	1195.404	-756.103	-288.507	1463.587
-231.643	-225.809	1609.113	-69.594	-245.550	1592.946	-179.199	-408.837	1606.087	-343.275	-380.718	1451.090	-23.472	-267.481	1370.192	-216.952	-245.841	1244.364	-154.195	-524.160	1319.267	-391.452	-422.619	992.617	-37.175	-372.159	950.670	-242.170	-588.178	1024.504	-150.144	-572.621	1019.551	-475.027	-181.768	1278.573	-130.681	-80.546	1164.154	-442.055	6.249	1382.087	-422.717	-23.277	1431.772	-369.952	-9.214	1211.230	-344.993	36.945	1202.370	-453.208	-455.363	459.501	63.088	-462.699	471.225	-500.939	-527.937	10.915	156.302	-571.329	6.022	-519.608	-318.202	5.188	164.804	-377.933	8.930	-330.679	153.918	1430.399	-646.567	-330.645	1645.944	-392.176	107.187	1172.697	-767.316	-249.387	1455.849
-229.136	-227.864	1609.112	-67.056	-247.613	1593.349	-176.654	-410.811	1605.214	-341.528	-377.120	1450.690	-19.865	-268.589	1367.626	-214.158	-246.633	1242.690	-154.664	-525.184	1319.799	-390.876	-421.734	992.936	-35.804	-374.998	950.427	-243.209	-588.777	1024.552	-150.986	-574.196	1019.603	-467.642	-175.124	1277.204	-125.437	-84.934	1155.753	-433.758	24.148	1359.670	-412.885	0.740	1412.327	-362.487	-2.583	1195.542	-335.257	41.980	1184.683	-452.692	-455.141	459.730	63.270	-464.404	471.254	-500.878	-527.987	10.989	156.031	-571.256	5.898	-519.622	-318.294	5.246	164.834	-377.941	9.016	-317.299	170.642	1383.114	-640.056	-261.061	1682.032	-378.490	111.282	1149.307	-780.737	-203.107	1444.559
-226.424	-230.200	1609.199	-64.306	-249.896	1593.719	-173.982	-413.090	1604.155	-339.504	-372.670	1450.113	-15.549	-269.961	1364.442	-211.129	-246.547	1241.573	-155.861	-526.325	1320.283	-391.061	-421.099	993.731	-34.455	-377.838	950.107	-244.389	-589.429	1024.572	-151.951	-576.090	1019.286	-460.270	-167.911	1275.293	-118.590	-90.437	1145.929	-426.093	41.446	1333.223	-401.838	22.432	1389.914	-352.755	2.564	1179.508	-323.893	45.117	1165.607	-452.296	-455.090	459.831	63.318	-466.075	471.274	-500.836	-528.059	11.055	155.709	-571.049	5.644	-519.589	-318.347	5.244	164.840	-377.966	8.970	-306.245	179.029	1327.940	-621.548	-165.085	1727.655	-361.864	112.242	1125.418	-794.178	-150.709	1428.399
-223.373	-232.502	1609.476	-61.341	-252.208	1593.844	-171.226	-415.716	1602.955	-337.352	-367.337	1449.056	-10.670	-272.556	1361.097	-207.541	-246.441	1240.080	-157.739	-527.457	1320.695	-390.057	-419.888	993.112	-33.008	-380.712	949.904	-245.843	-589.948	1024.587	-153.251	-578.064	1018.853	-453.857	-160.502	1272.086	-110.097	-97.476	1135.378	-414.919	52.531	1309.285	-388.830	40.988	1366.628	-340.806	5.359	1162.955	-310.533	46.007	1146.044	-452.019	-455.221	459.745	63.434	-467.703	471.464	-500.829	-528.049	11.020	155.850	-571.205	5.742	-519.606	-318.339	5.232	164.870	-378.040	8.964	-292.138	174.278	1271.348	-581.103	-41.964	1769.248	-343.448	109.508	1100.997	-804.598	-92.444	1406.205
-220.755	-234.760	1610.078	-58.122	-254.525	1593.888	-168.451	-418.030	1602.118	-335.852	-361.094	1448.169	-5.293	-276.579	1357.846	-202.969	-246.206	1238.669	-160.546	-528.547	1321.410	-389.426	-418.692	992.809	-31.904	-383.574	949.329	-247.633	-590.491	1024.703	-154.757	-580.184	1018.416	-447.501	-151.793	1268.092	-100.263	-106.265	1124.484	-403.031	63.738	1288.470	-373.815	56.656	1344.830	-327.045	6.241	1145.886	-295.101	44.544	1126.037	-451.692	-455.474	459.599	63.536	-468.983	471.635	-500.948	-527.975	10.948	156.095	-571.482	5.785	-519.555	-318.345	5.178	164.887	-378.068	8.934	-287.640	153.718	1219.573	-501.888	106.377	1768.045	-323.770	103.187	1076.181	-810.828	-30.313	1378.190
-217.678	-237.458	1610.751	-54.916	-256.618	1593.927	-164.028	-420.240	1601.199	-334.679	-353.997	1447.019	0.365	-281.893	1354.790	-197.766	-246.068	1237.135	-164.291	-529.560	1322.042	-390.478	-417.495	993.323	-30.308	-386.452	949.206	-249.590	-590.889	1025.051	-156.502	-582.440	1017.901	-440.563	-143.206	1262.944	-89.397	-116.909	1113.478	-390.753	72.060	1269.635	-356.373	69.598	1324.406	-309.878	4.840	1128.521	-278.635	40.445	1105.885	-451.354	-455.839	459.474	63.588	-469.772	471.922	-501.251	-527.941	11.035	156.001	-571.726	5.865	-519.581	-318.294	5.196	164.961	-378.141	8.928	-288.931	122.277	1183.496	-394.493	259.709	1727.752	-302.899	93.580	1050.980	-810.023	34.962	1343.337
-214.653	-240.180	1611.218	-51.635	-258.672	1593.936	-160.058	-422.823	1600.188	-333.221	-346.641	1445.284	6.039	-288.114	1351.928	-192.408	-245.424	1236.537	-168.838	-530.504	1322.887	-390.414	-416.039	992.959	-29.179	-389.214	949.575	-251.764	-591.052	1025.720	-158.396	-584.765	1017.206	-431.593	-135.037	1256.462	-77.380	-129.230	1102.638	-374.517	79.180	1254.662	-337.424	80.200	1306.800	-295.863	1.799	1109.548	-261.457	34.029	1084.620	-451.109	-456.410	459.455	63.652	-470.254	472.335	-501.542	-527.972	11.022	155.648	-571.815	6.082	-519.525	-318.380	5.191	164.981	-378.124	8.943	-296.209	93.054	1166.445	-269.509	397.806	1652.076	-281.250	80.323	1025.266	-800.239	102.904	1300.504
-211.381	-242.828	1611.987	-48.372	-260.840	1593.599	-156.399	-425.229	1599.126	-331.934	-339.152	1443.606	11.642	-295.020	1349.696	-186.630	-246.141	1234.499	-173.980	-531.448	1323.783	-390.172	-414.202	992.452	-28.797	-391.850	949.970	-254.107	-590.889	1026.531	-160.322	-587.237	1016.103	-420.783	-126.018	1251.882	-64.953	-143.081	1092.020	-355.342	86.005	1244.208	-310.607	89.079	1292.767	-278.902	-3.213	1090.028	-243.027	25.435	1063.199	-450.802	-457.243	459.421	63.571	-470.614	473.041	-501.897	-528.039	10.945	155.093	-571.628	6.308	-519.466	-318.472	5.208	165.012	-378.198	8.965	-305.667	75.440	1163.272	-137.525	500.439	1544.723	-259.396	63.516	999.237	-780.684	169.866	1250.570
-208.004	-245.389	1612.725	-45.129	-263.175	1593.036	-153.136	-427.605	1597.887	-329.849	-332.146	1442.534	17.312	-302.333	1347.829	-180.708	-246.293	1233.490	-179.270	-532.594	1324.854	-389.498	-411.983	992.001	-28.311	-394.400	950.605	-256.588	-590.243	1027.483	-161.988	-589.848	1014.752	-406.548	-115.884	1250.932	-52.659	-157.931	1081.780	-331.661	92.451	1239.353	-278.085	95.714	1277.758	-261.260	-9.762	1069.731	-224.406	14.844	1040.569	-450.518	-457.988	459.449	63.559	-471.088	473.528	-502.291	-528.130	10.736	154.410	-571.380	6.345	-519.360	-318.486	5.191	165.051	-378.180	8.972	-317.024	72.443	1166.562	-9.131	547.379	1409.399	-238.593	42.820	972.590	-749.137	235.021	1192.520
-204.858	-247.845	1612.988	-42.060	-265.528	1592.644	-150.120	-429.830	1597.005	-326.851	-325.255	1442.275	22.529	-309.945	1345.996	-174.383	-246.481	1232.710	-184.605	-532.783	1325.481	-387.353	-409.700	990.768	-27.793	-396.887	951.378	-258.936	-589.628	1028.324	-163.971	-592.593	1013.817	-390.962	-105.289	1252.018	-40.605	-173.593	1071.955	-307.038	98.405	1235.478	-244.416	98.943	1258.393	-243.338	-17.360	1049.111	-205.554	2.335	1017.371	-450.253	-458.328	459.301	63.684	-471.716	473.892	-502.715	-528.179	10.604	154.027	-571.351	6.316	-519.332	-318.556	5.213	165.083	-378.259	9.021	-322.725	81.020	1173.260	105.082	518.398	1249.812	-219.092	18.691	946.114	-705.311	295.095	1127.180
-201.904	-250.258	1613.109	-39.257	-267.751	1592.275	-147.155	-432.092	1596.255	-322.342	-318.418	1441.675	27.167	-317.663	1344.324	-167.038	-246.975	1232.105	-189.907	-532.940	1326.216	-388.694	-406.266	990.134	-26.383	-399.392	952.500	-261.483	-587.405	1029.060	-166.349	-594.241	1013.654	-374.155	-94.481	1254.069	-29.634	-190.213	1061.926	-276.933	104.701	1229.443	-211.234	97.769	1237.931	-223.999	-25.342	1028.245	-186.523	-11.039	993.133	-450.123	-458.087	459.010	63.832	-472.415	474.173	-503.045	-528.163	10.471	154.122	-571.572	6.444	-519.219	-318.591	5.238	165.139	-378.243	9.004	-320.742	99.295	1183.983	187.094	442.452	1104.082	-201.864	-8.619	920.647	-649.016	347.638	1055.686
-199.271	-252.521	1613.091	-36.609	-269.828	1591.992	-144.338	-434.202	1595.633	-317.558	-311.576	1441.715	31.329	-325.032	1342.451	-158.899	-247.763	1231.768	-194.955	-532.455	1326.954	-386.950	-403.758	989.412	-25.635	-402.067	953.413	-263.751	-585.765	1030.638	-169.111	-593.519	1015.890	-356.609	-83.334	1256.952	-18.371	-208.254	1051.499	-245.309	105.742	1221.719	-179.412	92.133	1218.880	-201.338	-32.933	1006.576	-164.608	-26.124	969.040	-449.997	-457.396	458.656	63.818	-472.876	474.460	-503.261	-528.094	10.448	154.245	-571.694	6.263	-519.193	-318.556	5.249	165.176	-378.339	8.974	-301.502	120.063	1192.531	235.286	339.508	983.725	-185.892	-37.538	898.440	-581.629	389.956	979.691
-196.678	-254.623	1613.328	-34.090	-271.765	1591.757	-141.785	-436.240	1595.071	-312.438	-305.268	1441.952	35.312	-332.187	1340.051	-151.171	-249.089	1231.219	-199.638	-531.255	1327.777	-386.610	-400.086	988.953	-24.719	-404.866	954.007	-265.915	-583.951	1032.380	-172.395	-592.621	1016.233	-338.523	-74.686	1257.540	-7.310	-228.415	1040.000	-211.455	102.267	1212.523	-148.551	80.870	1201.444	-174.141	-41.296	984.045	-139.557	-44.025	943.876	-450.785	-456.814	459.576	63.779	-473.253	474.750	-503.566	-527.839	10.338	154.658	-572.074	6.137	-519.108	-318.504	5.233	165.200	-378.465	8.924	-270.805	139.423	1199.978	257.385	227.938	897.038	-173.626	-65.701	879.770	-503.408	419.216	900.654
